YYYY-Mon-Day,RA,DEC,dRA,dDEC,Parts,Rate,RLI,CRLI
2020-Feb-19,278.4898333333333,-23.37727777777778,13.758708333333345,0.20925000000000438,13.760299435849369,-0.34268772540157855,0.031162808325497338,10.385733813241583
2020-Feb-20,292.24854166666665,-23.168027777777777,13.349333333333334,1.3518888888888867,13.41761171044779,-0.40224819373330334,-0.3115249170760812,10.41689662156708
2020-Feb-21,305.597875,-21.81613888888889,12.801666666666677,2.3488333333333387,13.015363516714487,-0.4083964576461927,-0.7137731108093845,10.105371704490999
2020-Feb-22,318.39954166666666,-19.46730555555555,12.203291666666644,3.164694444444443,12.606967059068294,-0.36653914352732286,-1.1221695684555772,9.391598593681614
2020-Feb-23,330.6028333333333,-16.30261111111111,11.639333333333298,3.788666666666664,12.240427915540971,-0.29237906154641813,-1.4887087119829001,8.269429025226037
2020-Feb-24,342.2421666666666,-12.513944444444444,11.175166666666769,4.227472222222222,11.948048853994553,-0.20014976807020446,-1.7810877735293182,6.780720313243137
2020-Feb-25,353.4173333333334,-8.286472222222223,10.853541666666615,4.495972222222222,11.747899085924349,-0.09711816291607,-1.9812375415995227,4.999632539713819
2020-Feb-26,4.270875,-3.7905000000000006,10.699958333333333,4.609944444444445,11.650780923008279,0.015271319575651532,-2.0783557045155927,3.018394998114296
2020-Feb-27,14.970833333333333,0.8194444444444444,10.729333333333335,4.580194444444444,11.66605224258393,0.1380023935410417,-2.063084384939941,0.9400392935987032
2020-Feb-28,25.700166666666668,5.399638888888888,10.949666666666666,4.409138888888891,11.804054636124972,0.2714498235740681,-1.9250819913988995,-1.123045091341238
2020-Feb-29,36.64983333333333,9.80877777777778,11.362375,4.088305555555554,12.07550445969904,0.4103724171438703,-1.6536321678248314,-3.0481270827401374
2020-Mar-01,48.012208333333334,13.897083333333333,11.956208333333329,3.598083333333337,12.48587687684291,0.5399579175366949,-1.243259750680961,-4.701759250564969
2020-Mar-02,59.96841666666666,17.49516666666667,12.696541666666654,2.910361111111108,13.025834794379605,0.6326923703128635,-0.7033018331442662,-5.94501900124593
2020-Mar-03,72.66495833333332,20.405527777777777,13.51166666666667,1.9975555555555573,13.658527164692469,0.6538456584324912,-0.07060946283140268,-6.648320834390196
2020-Mar-04,86.17662499999999,22.403083333333335,14.287125000000032,0.8497500000000002,14.31237282312496,0.5803070153919538,0.5832361956010885,-6.718930297221599
2020-Mar-05,100.46375000000002,23.252833333333335,14.88420833333329,-0.5022500000000001,14.892679838516914,0.4263814150076115,1.1635432109930424,-6.13569410162051
2020-Mar-06,115.34795833333331,22.750583333333335,15.19187500000001,-1.9699166666666699,15.319061253524525,0.24483784467347114,1.5899246260006539,-4.972150890627468
2020-Mar-07,130.53983333333332,20.780666666666665,15.185333333333318,-3.411833333333334,15.563899098197997,0.09012176640291969,1.834762470674125,-3.382226264626814
2020-Mar-08,145.72516666666664,17.36883333333333,14.942875000000043,-4.664638888888884,15.654020864600916,-0.018976794250841422,1.9248842370770447,-1.547463793952689
2020-Mar-09,160.66804166666668,12.704194444444447,14.603749999999962,-5.584361111111115,15.635044070350075,-0.09449338543939412,1.9059074428262033,0.37742044312435574
2020-Mar-10,175.27179166666664,7.1198333333333315,14.302750000000003,-6.077833333333331,15.54055068491068,-0.14775055835441542,1.8114140573868092,2.283327885950559
2020-Mar-11,189.57454166666665,1.0420000000000003,14.126583333333315,-6.113750000000001,15.392800126556265,-0.17714083664254865,1.6636634990323937,4.094741943337368
2020-Mar-12,203.70112499999996,-5.071750000000001,14.101125000000053,-5.716166666666665,15.215659289913717,-0.18298944128808792,1.486522662389845,5.758405442369762
2020-Mar-13,217.80225000000002,-10.787916666666666,14.194666666666677,-4.949,15.032669848625629,-0.18115504653022008,1.3035332211017572,7.244928104759607
2020-Mar-14,231.9969166666667,-15.736916666666666,14.330541666666647,-3.8991111111111145,14.851514802095409,-0.20060004782941476,1.122378174571537,8.548461325861364
2020-Mar-15,246.32745833333334,-19.63602777777778,14.406458333333404,-2.6651944444444418,14.650914754265994,-0.2597281762635646,0.9217781267421223,9.670839500432901
2020-Mar-16,260.73391666666674,-22.301222222222222,14.327708333333305,-1.3501944444444476,14.39118657800243,-0.3481292761022434,0.6620499504785577,10.592617627175024
2020-Mar-17,275.06162500000005,-23.65141666666667,14.042958333333331,-0.05272222222221856,14.043057301900186,-0.4293654103728226,0.3139206743763143,11.254667577653581
2020-Mar-18,289.1045833333334,-23.704138888888888,13.565499999999986,1.1444722222222232,13.613691891527363,-0.4681806208349961,-0.11544473599650829,11.568588252029896
2020-Mar-19,302.67008333333337,-22.559666666666665,12.962666666666621,2.184888888888885,13.145511270692367,-0.45147212969567363,-0.5836253568315044,11.453143516033387
2020-Mar-20,315.63275,-20.37477777777778,12.324541666666676,3.0404444444444465,12.694039140996694,-0.3892133634766246,-1.035097486527178,10.869518159201883
2020-Mar-21,327.95729166666666,-17.334333333333333,11.733583333333286,3.705638888888892,12.304825777520069,-0.3011108863594014,-1.4243108500038026,9.834420672674705
2020-Mar-22,339.69087499999995,-13.628694444444442,11.249333333333368,4.188277777777776,12.003714891160667,-0.20350262663562368,-1.725421736363204,8.410109822670902
2020-Mar-23,350.9402083333333,-9.440416666666666,10.908208333333334,4.500666666666667,11.800212264525044,-0.10494303516472847,-1.9289243629988277,6.684688086307698
2020-Mar-24,1.8484166666666668,-4.939749999999999,10.729416666666667,4.653916666666666,11.695269229360315,-0.006590661002695342,-2.033867398163556,4.7557637233088705
2020-Mar-25,12.577833333333334,-0.28583333333333333,10.72175,4.655027777777778,11.68867856835762,0.09391012187714942,-2.0404580591662516,2.7218963251453143
2020-Mar-26,23.299583333333334,4.369194444444444,10.887291666666659,4.50513888888889,11.78258869023477,0.1989947178016891,-1.9465479372891021,0.6814382659790628
2020-Mar-27,34.18687499999999,8.874333333333334,11.22175,4.19888888888889,11.981583408036458,0.30729216286376015,-1.747553219487413,-1.2651096713100394
2020-Mar-28,45.408624999999994,13.073222222222224,11.710750000000012,3.7248888888888914,12.288875570900219,0.40978374749115254,-1.440261056623653,-3.0126628907974524
2020-Mar-29,57.119375000000005,16.798111111111115,12.322500000000005,3.0678888888888878,12.698659318391371,0.4881231791235976,-1.0304773091325004,-4.452923947421105
2020-Mar-30,69.44187500000001,19.866000000000003,12.999541666666673,2.214305555555555,13.186782497514969,0.5190949133851781,-0.5423541300089028,-5.483401256553606
2020-Mar-31,82.44141666666668,22.080305555555558,13.65649999999998,1.1623611111111103,13.705877410900147,0.48689834759412065,-0.023259216623724654,-6.025755386562508
2020-Apr-01,96.09791666666666,23.24266666666667,14.192624999999992,-0.06541666666666757,14.192775758494268,0.39968942629115567,0.463639130970396,-6.049014603186233
2020-Apr-02,110.29054166666666,23.17725,14.524041666666676,-1.4114722222222262,14.592465184785423,0.2929437547455276,0.8633285572615517,-5.585375472215837
2020-Apr-03,124.81458333333333,21.765777777777775,14.622916666666669,-2.7831111111111078,14.88540893953095,0.20686718772664214,1.1562723120070793,-4.722046914954285
2020-Apr-04,139.4375,18.982666666666667,14.534833333333353,-4.0639166666666675,15.092276127257593,0.1565289009342461,1.3631394997337214,-3.565774602947206
2020-Apr-05,153.97233333333335,14.91875,14.359250000000003,-5.132055555555553,15.248805028191839,0.1266227041149186,1.5196684006679675,-2.2026351032134848
2020-Apr-06,168.33158333333336,9.786694444444446,14.207666666666626,-5.877583333333334,15.375427732306758,0.09369346952446911,1.646291104782886,-0.6829667025455173
2020-Apr-07,182.53924999999998,3.909111111111112,14.165166666666664,-6.216250000000001,15.469121201831227,0.049361397264414464,1.7399845743073552,0.9633244022373688
2020-Apr-08,196.70441666666665,-2.3071388888888893,14.26837500000002,-6.102194444444445,15.518482599095641,-0.0008346660660709659,1.7893459715717697,2.703308976544724
2020-Apr-09,210.97279166666667,-8.409333333333334,14.495833333333337,-5.537888888888888,15.51764793302957,-0.05584343625459631,1.7885113055056987,4.492654948116494
2020-Apr-10,225.468625,-13.947222222222223,14.76854166666672,-4.577944444444444,15.461804496774974,-0.13257030463623742,1.7326678692511024,6.281166253622192
2020-Apr-11,240.23716666666672,-18.525166666666667,14.964499999999902,-3.324027777777779,15.329234192138737,-0.2495397374862076,1.600097564614865,8.013834122873295
2020-Apr-12,255.20166666666663,-21.849194444444446,14.958166666666642,-1.9106111111111055,15.079694454652529,-0.39583428490932526,1.3505578271286574,9.61393168748816
2020-Apr-13,270.15983333333327,-23.759805555555552,14.676000000000101,-0.4803888888888963,14.683860169743204,-0.5256135006986842,0.9547235422193321,10.964489514616817
2020-Apr-14,284.83583333333337,-24.240194444444448,14.132999999999925,0.84513888888889,14.15824666904452,-0.5902836006034082,0.4291100415206479,11.91921305683615
2020-Apr-15,298.9688333333333,-23.395055555555558,13.421625000000006,1.9873611111111096,13.567963068441111,-0.5731395511491453,-0.16117355908276032,12.348323098356797
2020-Apr-16,312.3904583333333,-21.40769444444445,12.663708333333375,2.9147777777777826,12.994823517291966,-0.49120359054391827,-0.7343131102319056,12.187149539274037
2020-Apr-17,325.0541666666667,-18.492916666666666,11.965125000000057,3.62991666666667,12.503619926748048,-0.37457741876367656,-1.2255167007758239,11.452836429042131
2020-Apr-18,337.01929166666673,-14.862999999999996,11.396333333333246,4.151777777777776,12.129042507984371,-0.24860560620990846,-1.6000941195395004,10.227319728266307
2020-Apr-19,348.415625,-10.71122222222222,10.994624999999985,4.501444444444443,11.880436901774463,-0.12729614626454477,-1.8486997257494089,8.627225608726807
2020-Apr-20,359.41024999999996,-6.209777777777777,10.775083333333384,4.694027777777777,11.753140755509918,-0.015195913297240793,-1.9759958720139537,6.778525882977398
2020-Apr-21,10.185333333333332,-1.5157500000000002,10.740083333333335,4.736027777777778,11.737944842212677,0.08901882762115143,-1.9911917853111945,4.802530010963444
2020-Apr-22,20.925416666666667,3.2202777777777776,10.885041666666659,4.6252499999999985,11.826963669833829,0.18770441264508797,-1.902172957690043,2.81133822565225
2020-Apr-23,31.810458333333326,7.845527777777776,11.19862500000001,4.352361111111111,12.014668082478916,0.2803665101001709,-1.714468545044955,0.9091652679622069
2020-Apr-24,43.009083333333336,12.197888888888887,11.658833333333348,3.90377777777778,12.295034592579087,0.3602464387632125,-1.4341020349447842,-0.8053032770827482
2020-Apr-25,54.667916666666684,16.101666666666667,12.226666666666631,3.2656944444444456,12.6552810313423,0.41252718091055485,-1.0738555961815717,-2.2394053120275323
2020-Apr-26,66.89458333333332,19.367361111111112,12.839666666666702,2.4311666666666696,13.067808212252855,0.41880354848654733,-0.6613284152710168,-3.313260908209104
2020-Apr-27,79.73425000000002,21.79852777777778,13.412874999999971,1.4083611111111054,13.486611760739402,0.36991208736085035,-0.2425248667844695,-3.974589323480121
2020-Apr-28,93.14712499999999,23.206888888888887,13.854625000000013,0.22938888888889153,13.856523848100252,0.279684167604378,0.12738722057638086,-4.21711419026459
2020-Apr-29,107.00175,23.43627777777778,14.097416666666675,-1.0465277777777757,14.13620801570463,0.1855643444089985,0.40707138818075883,-4.0897269696882095
2020-Apr-30,121.09916666666668,22.389750000000003,14.129458333333318,-2.3391388888888898,14.321772360113629,0.1275133835060931,0.5926357325897573,-3.6826555815074506
2020-May-01,135.228625,20.050611111111113,14.004000000000019,-3.5594722222222224,14.449285743619722,0.12196159904596549,0.7201491160958504,-3.0900198489176933
2020-May-02,149.232625,16.49113888888889,13.818749999999994,-4.6220555555555585,14.571247342665687,0.15389557197776682,0.8421107151418159,-2.369870732821843
2020-May-03,163.051375,11.869083333333332,13.679958333333332,-5.44872222222222,14.725142914643454,0.19364637694103592,0.9960062871195827,-1.527760017680027
2020-May-04,176.73133333333334,6.420361111111112,13.672999999999945,-5.968194444444445,14.91878929158449,0.21681004775829926,1.1896526640606186,-0.5317537305604443
2020-May-05,190.40433333333328,0.4521666666666667,13.844666666666768,-6.116499999999999,15.13559933934279,0.21364247061718444,1.406462711818918,0.6578989335001744
2020-May-06,204.24900000000005,-5.6643333333333326,14.192374999999942,-5.845999999999999,15.349241809959974,0.18033796319381068,1.6201051824361024,2.0643616453190923
2020-May-07,218.441375,-11.510333333333332,14.653374999999954,-5.1426111111111155,15.529579773153785,0.10365842868235475,1.800443145629913,3.6844668277551946
2020-May-08,233.09474999999995,-16.652944444444447,15.100708333333387,-4.045583333333333,15.63323820183614,-0.03889159406006293,1.9041015743122678,5.484909973385108
2020-May-09,248.19545833333333,-20.69852777777778,15.366000000000014,-2.658888888888889,15.594346607776076,-0.2482384886868214,1.8652099802522049,7.3890115476973754
2020-May-10,263.56145833333335,-23.35741666666667,15.30374999999998,-1.1394166666666656,15.346108119089255,-0.4734753786448742,1.6169714915653834,9.25422152794958
2020-May-11,278.8652083333333,-24.496833333333335,14.868708333333359,0.3416388888888875,14.87263274044438,-0.6349105497090743,1.1434961129205092,10.871193019514964
2020-May-12,293.7339166666667,-24.155194444444447,14.141916666666702,1.6489166666666684,14.237722190735306,-0.6834917471283273,0.5085855632114349,12.014689132435473
2020-May-13,307.8758333333334,-22.50627777777778,13.280041666666648,2.7124999999999986,13.55423044360698,-0.6265865462793805,-0.1749061839168924,12.523274695646908
2020-May-14,321.15587500000004,-19.79377777777778,12.438416666666683,3.5227499999999985,12.927643897327599,-0.5039954918109792,-0.8014927301962729,12.348368511730015
2020-May-15,333.5942916666667,-16.271027777777782,11.725791666666623,4.105222222222228,12.42364840551662,-0.3551173437586499,-1.3054882220072521,11.546875781533743
2020-May-16,345.32008333333334,-12.165805555555554,11.20020833333325,4.494972222222221,12.06853106175797,-0.2048547191208101,-1.660605565765902,10.24138755952649
2020-May-17,356.5202916666666,-7.670833333333333,10.883958333333396,4.720833333333333,11.86367634263716,-0.06386982918862216,-1.8654602848867121,8.580781993760588
2020-May-18,7.40425,-2.95,10.780041666666666,4.798555555555556,11.799806513448537,0.06550012187898169,-1.9293301140753343,6.715321708873876
2020-May-19,18.184291666666667,1.8485555555555553,10.881791666666668,4.729916666666667,11.865306635327519,0.1834043576702502,-1.8638299921963526,4.785991594798542
2020-May-20,29.066083333333335,6.5784722222222225,11.17512499999999,4.5042222222222215,12.04871099299777,0.28854305839266203,-1.6804256345261024,2.9221616026021895
2020-May-21,40.241208333333326,11.082694444444444,11.635166666666677,4.102527777777775,12.337254051390431,0.3733889190584794,-1.3918825761334404,1.241735968076087
2020-May-22,51.876375,15.185222222222219,12.218166666666669,3.50383333333334,12.71064297044891,0.4217850081408532,-1.018493657074961,-0.15014660805735325
2020-May-23,64.09454166666667,18.68905555555556,12.852958333333333,2.6948333333333316,13.132427978589764,0.4136983722759542,-0.5967086489341078,-1.1686402651323142
2020-May-24,76.9475,21.38388888888889,13.441291666666658,1.6820277777777726,13.546126350865718,0.3382268665864636,-0.18301027665815361,-1.765348914066422
2020-May-25,90.38879166666666,23.065916666666663,13.87524999999998,0.5026944444444474,13.884353217452182,0.21201163978220627,0.15521658992831,-1.9483591907245756
2020-May-26,104.26404166666664,23.56861111111111,14.075166666666703,-0.772777777777776,14.096364857234388,0.08068958138422921,0.3672282297105163,-1.7931426007962656
2020-May-27,118.33920833333335,22.795833333333334,14.027666666666676,-2.0526666666666706,14.177054438618617,-0.004560061848968289,0.4479178110947455,-1.4259143710857494
2020-May-28,132.36687500000002,20.743166666666664,13.796083333333314,-3.2446388888888826,14.172494376769649,-0.01932972140839162,0.4433577492457772,-0.9779965599910039
2020-May-29,146.16295833333334,17.49852777777778,13.492625000000004,-4.273305555555561,14.153164655361257,0.026556237612028966,0.4240280278373856,-0.5346388107452267
2020-May-30,159.65558333333334,13.22522222222222,13.236833333333323,-5.084361111111107,14.179720892973286,0.10385722872037739,0.45058426544941454,-0.1106107829078411
2020-May-31,172.89241666666666,8.140861111111112,13.124374999999986,-5.636611111111113,14.283578121693663,0.18481874416727884,0.5544414941697919,0.33997348254157345
2020-Jun-01,186.01679166666665,2.50425,13.214416666666637,-5.891833333333333,14.468396865860942,0.2515899069597136,0.7392602383370708,0.8944149767113654
2020-Jun-02,199.23120833333329,-3.387583333333333,13.52504166666671,-5.809583333333334,14.719986772820656,0.2922134168491901,0.9908501452967844,1.6336752150484362
2020-Jun-03,212.75625,-9.197166666666668,14.025166666666706,-5.353583333333335,15.012200189669846,0.2889469947140668,1.2830635621459745,2.6245253603452205
2020-Jun-04,226.7814166666667,-14.550750000000003,14.621500000000026,-4.509638888888885,15.301147184383913,0.21072876154486053,1.5720105568600413,3.907588922491195
2020-Jun-05,241.40291666666673,-19.060388888888887,15.154166666666697,-3.3120277777777822,15.511875945928773,0.030777785634851895,1.7827393184049019,5.479599479351236
2020-Jun-06,256.5570833333334,-22.37241666666667,15.430583333333288,-1.863111111111106,15.542653731563625,-0.23091311539100623,1.8135171040397537,7.262338797756138
2020-Jun-07,271.9876666666667,-24.235527777777776,15.308291666666605,-0.3249722222222218,15.311740616172619,-0.49102080215700106,1.5826039886487475,9.075855901795892
2020-Jun-08,287.2959583333333,-24.560499999999998,14.77783333333332,1.1266666666666687,14.820719814015618,-0.6557508985277298,1.0915831864917465,10.65845989044464
2020-Jun-09,302.07379166666664,-23.43383333333333,13.966875000000073,2.3606666666666634,14.164968915487888,-0.6876058808265899,0.43583228796401663,11.750043076936386
2020-Jun-10,316.0406666666667,-21.073166666666665,13.062083333333305,3.3198333333333316,13.477363034661298,-0.6119933630495158,-0.2517735928625733,12.185875364900403
2020-Jun-11,329.10275,-17.753333333333334,12.224541666666596,4.009777777777781,12.865369671611782,-0.47644092194832943,-0.8637669559120891,11.93410177203783
2020-Jun-12,341.3272916666666,-13.743555555555552,11.555291666666733,4.467749999999999,12.388928749663453,-0.31909267878920033,-1.3402078778604185,11.07033481612574
2020-Jun-13,352.88258333333334,-9.275805555555554,11.101999999999975,4.735666666666665,12.069836070874253,-0.16022446807570034,-1.6593005566496188,9.730126938265322
2020-Jun-14,3.984583333333333,-4.5401388888888885,10.879708333333335,4.844666666666666,11.909611602798552,-0.007366140793974907,-1.8195250247253192,8.070826381615703
2020-Jun-15,14.864291666666668,0.3045277777777778,10.887333333333329,4.809305555555556,11.902245462004577,0.13721669490998423,-1.826891165519294,6.251301356890384
2020-Jun-16,25.751624999999997,5.113833333333334,11.114833333333337,4.626999999999999,12.039462156914562,0.27094869376382036,-1.6896744706093099,4.42441019137109
2020-Jun-17,36.866458333333334,9.740833333333333,11.542250000000003,4.280499999999998,12.310410850678382,0.3857123492847556,-1.4187257768454895,2.7347357207617797
2020-Jun-18,48.40870833333334,14.021333333333331,12.131666666666675,3.7435555555555595,12.696123199963138,0.46362663093724166,-1.0330134275607339,1.3160099439162902
2020-Jun-19,60.54037500000001,17.76488888888889,12.815333333333328,2.9910277777777736,13.15974983090038,0.47850958380673525,-0.5693867966234922,0.28299651635555634
